id,text,expected_category,predicted_category,urgency,needs_human,suggested_response_type,routing_reason,response_draft,internal_note
121,타워 스크롤 UI가 열릴 때 버튼이 겹쳐 눌리지 않습니다.,bug_report,bug_report,medium,true,bug_triage,실제 동작 실패나 손실 가능성이 있어 버그 재현 확인 절차로 라우팅합니다.,"제보해 주셔서 감사합니다. 이 내용은 실제 동작 오류나 진행 문제 가능성이 있어 검토가 필요한 문의로 확인됩니다. 확인을 위해 발생한 상황, 재현 순서, 사용한 마법사나 층 정보, 오류가 발생한 화면을 가능한 범위에서 알려주세요. 검토 후 원인 확인에 필요한 추가 정보가 있을 수 있습니다. 이 문의는 담당 검토가 필요할 수 있으며, 확인 과정에서 추가 정보 요청이 있을 수 있습니다.",사람 검토 필요: 오류 재현 정보와 상황 확인이 필요합니다. Router reason: 실제 동작 실패나 손실 가능성이 있어 버그 재현 확인 절차로 라우팅합니다.
122,전투 속도 버튼을 눌렀는데 속도가 바뀌지 않습니다.,bug_report,bug_report,medium,true,bug_triage,실제 동작 실패나 손실 가능성이 있어 버그 재현 확인 절차로 라우팅합니다.,"제보해 주셔서 감사합니다. 이 내용은 실제 동작 오류나 진행 문제 가능성이 있어 검토가 필요한 문의로 확인됩니다. 확인을 위해 발생한 상황, 재현 순서, 사용한 마법사나 층 정보, 오류가 발생한 화면을 가능한 범위에서 알려주세요. 검토 후 원인 확인에 필요한 추가 정보가 있을 수 있습니다. 이 문의는 담당 검토가 필요할 수 있으며, 확인 과정에서 추가 정보 요청이 있을 수 있습니다.",사람 검토 필요: 오류 재현 정보와 상황 확인이 필요합니다. Router reason: 실제 동작 실패나 손실 가능성이 있어 버그 재현 확인 절차로 라우팅합니다.
123,아케인 연구 성공 메시지는 떴는데 공격력 수치가 변하지 않았습니다.,bug_report,bug_report,medium,true,bug_triage,실제 동작 실패나 손실 가능성이 있어 버그 재현 확인 절차로 라우팅합니다.,"제보해 주셔서 감사합니다. 이 내용은 실제 동작 오류나 진행 문제 가능성이 있어 검토가 필요한 문의로 확인됩니다. 확인을 위해 발생한 상황, 재현 순서, 사용한 마법사나 층 정보, 오류가 발생한 화면을 가능한 범위에서 알려주세요. 검토 후 원인 확인에 필요한 추가 정보가 있을 수 있습니다. 이 문의는 담당 검토가 필요할 수 있으며, 확인 과정에서 추가 정보 요청이 있을 수 있습니다.",사람 검토 필요: 오류 재현 정보와 상황 확인이 필요합니다. Router reason: 실제 동작 실패나 손실 가능성이 있어 버그 재현 확인 절차로 라우팅합니다.
124,마법사 합성 후 결과 마법사가 생성되지 않고 두 재료가 사라졌습니다.,bug_report,bug_report,high,true,bug_triage,"진행 불가, 크래시, 보상/재화 손실 가능성이 있어 high 우선순위 버그 triage로 라우팅합니다.","제보해 주셔서 감사합니다. 이 내용은 실제 동작 오류나 진행 문제 가능성이 있어 검토가 필요한 문의로 확인됩니다. 확인을 위해 발생한 상황, 재현 순서, 사용한 마법사나 층 정보, 오류가 발생한 화면을 가능한 범위에서 알려주세요. 검토 후 원인 확인에 필요한 추가 정보가 있을 수 있습니다. 현재 문의는 우선 확인이 필요한 사례로 분류되었으므로, 재현 단계와 발생 시점을 최대한 구체적으로 남겨 주시면 검토에 도움이 됩니다.","사람 검토 필요: 오류 재현 정보와 상황 확인이 필요합니다. Router reason: 진행 불가, 크래시, 보상/재화 손실 가능성이 있어 high 우선순위 버그 triage로 라우팅합니다."
125,전투 중 피해 팝업이 화면 밖에 표시되어 숫자를 확인할 수 없습니다.,bug_report,bug_report,medium,true,bug_triage,실제 동작 실패나 손실 가능성이 있어 버그 재현 확인 절차로 라우팅합니다.,"제보해 주셔서 감사합니다. 이 내용은 실제 동작 오류나 진행 문제 가능성이 있어 검토가 필요한 문의로 확인됩니다. 확인을 위해 발생한 상황, 재현 순서, 사용한 마법사나 층 정보, 오류가 발생한 화면을 가능한 범위에서 알려주세요. 검토 후 원인 확인에 필요한 추가 정보가 있을 수 있습니다. 이 문의는 담당 검토가 필요할 수 있으며, 확인 과정에서 추가 정보 요청이 있을 수 있습니다.",사람 검토 필요: 오류 재현 정보와 상황 확인이 필요합니다. Router reason: 실제 동작 실패나 손실 가능성이 있어 버그 재현 확인 절차로 라우팅합니다.
126,초반 골드 획득량이 소환 비용에 비해 너무 낮게 느껴집니다.,feedback_balance,feedback_balance,medium,true,balance_feedback_ack,"비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다.","의견을 보내주셔서 감사합니다. 이 내용은 밸런스, 비용, 확률, 효율 또는 특정 조합의 강약에 대한 피드백으로 확인됩니다. 보내주신 의견은 게임 밸런스 검토 참고 자료로 정리할 수 있습니다. 다만 조정 여부나 적용 시점은 확정해서 안내드리기 어렵습니다. 이 문의는 담당 검토가 필요할 수 있으며, 확인 과정에서 추가 정보 요청이 있을 수 있습니다.","사람 검토 필요: 밸런스 정책 판단에 참고할 피드백입니다. Router reason: 비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다."
127,아케인 연구 비용 대비 공격력 증가량이 약한 것 같습니다.,feedback_balance,feedback_balance,medium,true,balance_feedback_ack,"비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다.","의견을 보내주셔서 감사합니다. 이 내용은 밸런스, 비용, 확률, 효율 또는 특정 조합의 강약에 대한 피드백으로 확인됩니다. 보내주신 의견은 게임 밸런스 검토 참고 자료로 정리할 수 있습니다. 다만 조정 여부나 적용 시점은 확정해서 안내드리기 어렵습니다. 이 문의는 담당 검토가 필요할 수 있으며, 확인 과정에서 추가 정보 요청이 있을 수 있습니다.","사람 검토 필요: 밸런스 정책 판단에 참고할 피드백입니다. Router reason: 비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다."
128,타워 업그레이드 비용 대비 진행 효율이 낮습니다.,feedback_balance,feedback_balance,medium,true,balance_feedback_ack,"비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다.","의견을 보내주셔서 감사합니다. 이 내용은 밸런스, 비용, 확률, 효율 또는 특정 조합의 강약에 대한 피드백으로 확인됩니다. 보내주신 의견은 게임 밸런스 검토 참고 자료로 정리할 수 있습니다. 다만 조정 여부나 적용 시점은 확정해서 안내드리기 어렵습니다. 이 문의는 담당 검토가 필요할 수 있으며, 확인 과정에서 추가 정보 요청이 있을 수 있습니다.","사람 검토 필요: 밸런스 정책 판단에 참고할 피드백입니다. Router reason: 비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다."
129,전설 마법사 등장 확률이 낮아 운 요소가 너무 큽니다.,feedback_balance,feedback_balance,medium,true,balance_feedback_ack,"비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다.","의견을 보내주셔서 감사합니다. 이 내용은 밸런스, 비용, 확률, 효율 또는 특정 조합의 강약에 대한 피드백으로 확인됩니다. 보내주신 의견은 게임 밸런스 검토 참고 자료로 정리할 수 있습니다. 다만 조정 여부나 적용 시점은 확정해서 안내드리기 어렵습니다. 이 문의는 담당 검토가 필요할 수 있으며, 확인 과정에서 추가 정보 요청이 있을 수 있습니다.","사람 검토 필요: 밸런스 정책 판단에 참고할 피드백입니다. Router reason: 비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다."
130,특정 스킬 조합만 지나치게 강해서 다른 조합을 쓰기 어렵습니다.,feedback_balance,feedback_balance,medium,true,balance_feedback_ack,"비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다.","의견을 보내주셔서 감사합니다. 이 내용은 밸런스, 비용, 확률, 효율 또는 특정 조합의 강약에 대한 피드백으로 확인됩니다. 보내주신 의견은 게임 밸런스 검토 참고 자료로 정리할 수 있습니다. 다만 조정 여부나 적용 시점은 확정해서 안내드리기 어렵습니다. 이 문의는 담당 검토가 필요할 수 있으며, 확인 과정에서 추가 정보 요청이 있을 수 있습니다.","사람 검토 필요: 밸런스 정책 판단에 참고할 피드백입니다. Router reason: 비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다."
131,번개 체인 스킬이 많은 적에게 너무 강하게 작동하는 것 같습니다.,feedback_balance,feedback_balance,medium,true,balance_feedback_ack,"비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다.","의견을 보내주셔서 감사합니다. 이 내용은 밸런스, 비용, 확률, 효율 또는 특정 조합의 강약에 대한 피드백으로 확인됩니다. 보내주신 의견은 게임 밸런스 검토 참고 자료로 정리할 수 있습니다. 다만 조정 여부나 적용 시점은 확정해서 안내드리기 어렵습니다. 이 문의는 담당 검토가 필요할 수 있으며, 확인 과정에서 추가 정보 요청이 있을 수 있습니다.","사람 검토 필요: 밸런스 정책 판단에 참고할 피드백입니다. Router reason: 비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다."
132,오르펠 빙결 시간이 길어서 보스도 너무 쉽게 잡히는 느낌입니다.,feedback_balance,feedback_balance,medium,true,balance_feedback_ack,"비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다.","의견을 보내주셔서 감사합니다. 이 내용은 밸런스, 비용, 확률, 효율 또는 특정 조합의 강약에 대한 피드백으로 확인됩니다. 보내주신 의견은 게임 밸런스 검토 참고 자료로 정리할 수 있습니다. 다만 조정 여부나 적용 시점은 확정해서 안내드리기 어렵습니다. 이 문의는 담당 검토가 필요할 수 있으며, 확인 과정에서 추가 정보 요청이 있을 수 있습니다.","사람 검토 필요: 밸런스 정책 판단에 참고할 피드백입니다. Router reason: 비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다."
133,루미엘 축복 보너스가 체감되지 않아 전설 가치가 낮아 보여요.,feedback_balance,feedback_balance,medium,true,balance_feedback_ack,"강함/약함, 비용, 확률, 효율에 대한 평가로 판단해 밸런스 피드백 접수로 라우팅합니다.","의견을 보내주셔서 감사합니다. 이 내용은 밸런스, 비용, 확률, 효율 또는 특정 조합의 강약에 대한 피드백으로 확인됩니다. 보내주신 의견은 게임 밸런스 검토 참고 자료로 정리할 수 있습니다. 다만 조정 여부나 적용 시점은 확정해서 안내드리기 어렵습니다. 이 문의는 담당 검토가 필요할 수 있으며, 확인 과정에서 추가 정보 요청이 있을 수 있습니다.","사람 검토 필요: 밸런스 정책 판단에 참고할 피드백입니다. Router reason: 강함/약함, 비용, 확률, 효율에 대한 평가로 판단해 밸런스 피드백 접수로 라우팅합니다."
134,화상 지속 피해가 초반 라운드에서 지나치게 강한 것 같습니다.,feedback_balance,feedback_balance,medium,true,balance_feedback_ack,"비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다.","의견을 보내주셔서 감사합니다. 이 내용은 밸런스, 비용, 확률, 효율 또는 특정 조합의 강약에 대한 피드백으로 확인됩니다. 보내주신 의견은 게임 밸런스 검토 참고 자료로 정리할 수 있습니다. 다만 조정 여부나 적용 시점은 확정해서 안내드리기 어렵습니다. 이 문의는 담당 검토가 필요할 수 있으며, 확인 과정에서 추가 정보 요청이 있을 수 있습니다.","사람 검토 필요: 밸런스 정책 판단에 참고할 피드백입니다. Router reason: 비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다."
135,분열 슬라임 보상이 난이도에 비해 적다고 느낍니다.,feedback_balance,feedback_balance,medium,true,balance_feedback_ack,"강함/약함, 비용, 확률, 효율에 대한 평가로 판단해 밸런스 피드백 접수로 라우팅합니다.","의견을 보내주셔서 감사합니다. 이 내용은 밸런스, 비용, 확률, 효율 또는 특정 조합의 강약에 대한 피드백으로 확인됩니다. 보내주신 의견은 게임 밸런스 검토 참고 자료로 정리할 수 있습니다. 다만 조정 여부나 적용 시점은 확정해서 안내드리기 어렵습니다. 이 문의는 담당 검토가 필요할 수 있으며, 확인 과정에서 추가 정보 요청이 있을 수 있습니다.","사람 검토 필요: 밸런스 정책 판단에 참고할 피드백입니다. Router reason: 강함/약함, 비용, 확률, 효율에 대한 평가로 판단해 밸런스 피드백 접수로 라우팅합니다."
136,높은 층 보상이 위험도에 비해 충분하지 않은 것 같습니다.,feedback_balance,feedback_balance,medium,true,balance_feedback_ack,"강함/약함, 비용, 확률, 효율에 대한 평가로 판단해 밸런스 피드백 접수로 라우팅합니다.","의견을 보내주셔서 감사합니다. 이 내용은 밸런스, 비용, 확률, 효율 또는 특정 조합의 강약에 대한 피드백으로 확인됩니다. 보내주신 의견은 게임 밸런스 검토 참고 자료로 정리할 수 있습니다. 다만 조정 여부나 적용 시점은 확정해서 안내드리기 어렵습니다. 이 문의는 담당 검토가 필요할 수 있으며, 확인 과정에서 추가 정보 요청이 있을 수 있습니다.","사람 검토 필요: 밸런스 정책 판단에 참고할 피드백입니다. Router reason: 강함/약함, 비용, 확률, 효율에 대한 평가로 판단해 밸런스 피드백 접수로 라우팅합니다."
137,성장 재료를 얻는 속도가 레벨업 요구량보다 너무 느립니다.,feedback_balance,feedback_balance,medium,true,balance_feedback_ack,"비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다.","의견을 보내주셔서 감사합니다. 이 내용은 밸런스, 비용, 확률, 효율 또는 특정 조합의 강약에 대한 피드백으로 확인됩니다. 보내주신 의견은 게임 밸런스 검토 참고 자료로 정리할 수 있습니다. 다만 조정 여부나 적용 시점은 확정해서 안내드리기 어렵습니다. 이 문의는 담당 검토가 필요할 수 있으며, 확인 과정에서 추가 정보 요청이 있을 수 있습니다.","사람 검토 필요: 밸런스 정책 판단에 참고할 피드백입니다. Router reason: 비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다."
138,전설 마법사 없이 진행하는 빌드가 너무 불리한 것 같습니다.,feedback_balance,gameplay_guide,low,false,guide_answer,"플레이 방법, 배치, 조합, 운영 팁 문의로 판단해 guide 답변으로 라우팅합니다.","문의해 주셔서 감사합니다. 이 내용은 플레이 방법과 운영 팁에 가까운 문의로 확인됩니다. 마법사는 적 이동 경로를 고려해 공격이 자주 닿는 위치에 배치하고, 초반에는 안정적으로 버틸 수 있는 조합을 먼저 구성해 보세요. 상황에 따라 속성 조합과 배치 위치를 바꾸면 더 안정적인 진행에 도움이 됩니다.","자동 안내 가능: 플레이 방법과 운영 팁 중심의 문의입니다. predicted_category=gameplay_guide, urgency=low."
139,특정 속성 조합만 효율이 좋아서 덱 다양성이 떨어집니다.,feedback_balance,feedback_balance,medium,true,balance_feedback_ack,"비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다.","의견을 보내주셔서 감사합니다. 이 내용은 밸런스, 비용, 확률, 효율 또는 특정 조합의 강약에 대한 피드백으로 확인됩니다. 보내주신 의견은 게임 밸런스 검토 참고 자료로 정리할 수 있습니다. 다만 조정 여부나 적용 시점은 확정해서 안내드리기 어렵습니다. 이 문의는 담당 검토가 필요할 수 있으며, 확인 과정에서 추가 정보 요청이 있을 수 있습니다.","사람 검토 필요: 밸런스 정책 판단에 참고할 피드백입니다. Router reason: 비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다."
140,마법사 소환 비용이 후반에도 같은 구조라 선택지가 단조롭습니다.,feedback_balance,feedback_balance,medium,true,balance_feedback_ack,"강함/약함, 비용, 확률, 효율에 대한 평가로 판단해 밸런스 피드백 접수로 라우팅합니다.","의견을 보내주셔서 감사합니다. 이 내용은 밸런스, 비용, 확률, 효율 또는 특정 조합의 강약에 대한 피드백으로 확인됩니다. 보내주신 의견은 게임 밸런스 검토 참고 자료로 정리할 수 있습니다. 다만 조정 여부나 적용 시점은 확정해서 안내드리기 어렵습니다. 이 문의는 담당 검토가 필요할 수 있으며, 확인 과정에서 추가 정보 요청이 있을 수 있습니다.","사람 검토 필요: 밸런스 정책 판단에 참고할 피드백입니다. Router reason: 강함/약함, 비용, 확률, 효율에 대한 평가로 판단해 밸런스 피드백 접수로 라우팅합니다."
141,라운드 후반 적 체력 증가량이 너무 급격합니다.,feedback_balance,feedback_balance,medium,true,balance_feedback_ack,"비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다.","의견을 보내주셔서 감사합니다. 이 내용은 밸런스, 비용, 확률, 효율 또는 특정 조합의 강약에 대한 피드백으로 확인됩니다. 보내주신 의견은 게임 밸런스 검토 참고 자료로 정리할 수 있습니다. 다만 조정 여부나 적용 시점은 확정해서 안내드리기 어렵습니다. 이 문의는 담당 검토가 필요할 수 있으며, 확인 과정에서 추가 정보 요청이 있을 수 있습니다.","사람 검토 필요: 밸런스 정책 판단에 참고할 피드백입니다. Router reason: 비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다."
142,보스 층 난이도가 이전 층에 비해 갑자기 높아집니다.,feedback_balance,feedback_balance,medium,true,balance_feedback_ack,"강함/약함, 비용, 확률, 효율에 대한 평가로 판단해 밸런스 피드백 접수로 라우팅합니다.","의견을 보내주셔서 감사합니다. 이 내용은 밸런스, 비용, 확률, 효율 또는 특정 조합의 강약에 대한 피드백으로 확인됩니다. 보내주신 의견은 게임 밸런스 검토 참고 자료로 정리할 수 있습니다. 다만 조정 여부나 적용 시점은 확정해서 안내드리기 어렵습니다. 이 문의는 담당 검토가 필요할 수 있으며, 확인 과정에서 추가 정보 요청이 있을 수 있습니다.","사람 검토 필요: 밸런스 정책 판단에 참고할 피드백입니다. Router reason: 강함/약함, 비용, 확률, 효율에 대한 평가로 판단해 밸런스 피드백 접수로 라우팅합니다."
143,연구 대성공 확률이 낮아 골드를 쓰기 부담스럽습니다.,feedback_balance,feedback_balance,medium,true,balance_feedback_ack,"비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다.","의견을 보내주셔서 감사합니다. 이 내용은 밸런스, 비용, 확률, 효율 또는 특정 조합의 강약에 대한 피드백으로 확인됩니다. 보내주신 의견은 게임 밸런스 검토 참고 자료로 정리할 수 있습니다. 다만 조정 여부나 적용 시점은 확정해서 안내드리기 어렵습니다. 이 문의는 담당 검토가 필요할 수 있으며, 확인 과정에서 추가 정보 요청이 있을 수 있습니다.","사람 검토 필요: 밸런스 정책 판단에 참고할 피드백입니다. Router reason: 비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다."
144,전투 속도 증가가 편하지만 난이도 체감이 너무 크게 바뀝니다.,feedback_balance,feedback_balance,medium,true,balance_feedback_ack,"비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다.","의견을 보내주셔서 감사합니다. 이 내용은 밸런스, 비용, 확률, 효율 또는 특정 조합의 강약에 대한 피드백으로 확인됩니다. 보내주신 의견은 게임 밸런스 검토 참고 자료로 정리할 수 있습니다. 다만 조정 여부나 적용 시점은 확정해서 안내드리기 어렵습니다. 이 문의는 담당 검토가 필요할 수 있으며, 확인 과정에서 추가 정보 요청이 있을 수 있습니다.","사람 검토 필요: 밸런스 정책 판단에 참고할 피드백입니다. Router reason: 비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다."
145,스킬 설명과 실제 성능 차이가 밸런스 판단을 어렵게 만듭니다.,feedback_balance,feedback_balance,medium,true,balance_feedback_ack,"비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다.","의견을 보내주셔서 감사합니다. 이 내용은 밸런스, 비용, 확률, 효율 또는 특정 조합의 강약에 대한 피드백으로 확인됩니다. 보내주신 의견은 게임 밸런스 검토 참고 자료로 정리할 수 있습니다. 다만 조정 여부나 적용 시점은 확정해서 안내드리기 어렵습니다. 이 문의는 담당 검토가 필요할 수 있으며, 확인 과정에서 추가 정보 요청이 있을 수 있습니다.","사람 검토 필요: 밸런스 정책 판단에 참고할 피드백입니다. Router reason: 비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다."
146,초반에는 바람 속성 마법사의 가치가 너무 낮게 느껴집니다.,feedback_balance,feedback_balance,medium,true,balance_feedback_ack,"비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다.","의견을 보내주셔서 감사합니다. 이 내용은 밸런스, 비용, 확률, 효율 또는 특정 조합의 강약에 대한 피드백으로 확인됩니다. 보내주신 의견은 게임 밸런스 검토 참고 자료로 정리할 수 있습니다. 다만 조정 여부나 적용 시점은 확정해서 안내드리기 어렵습니다. 이 문의는 담당 검토가 필요할 수 있으며, 확인 과정에서 추가 정보 요청이 있을 수 있습니다.","사람 검토 필요: 밸런스 정책 판단에 참고할 피드백입니다. Router reason: 비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다."
147,타워 진행 보상으로 받는 성장 자원이 너무 적습니다.,feedback_balance,feedback_balance,medium,true,balance_feedback_ack,"비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다.","의견을 보내주셔서 감사합니다. 이 내용은 밸런스, 비용, 확률, 효율 또는 특정 조합의 강약에 대한 피드백으로 확인됩니다. 보내주신 의견은 게임 밸런스 검토 참고 자료로 정리할 수 있습니다. 다만 조정 여부나 적용 시점은 확정해서 안내드리기 어렵습니다. 이 문의는 담당 검토가 필요할 수 있으며, 확인 과정에서 추가 정보 요청이 있을 수 있습니다.","사람 검토 필요: 밸런스 정책 판단에 참고할 피드백입니다. Router reason: 비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다."
148,마법사 합성 결과가 소모한 재료 가치에 비해 약한 것 같습니다.,feedback_balance,feedback_balance,medium,true,balance_feedback_ack,"비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다.","의견을 보내주셔서 감사합니다. 이 내용은 밸런스, 비용, 확률, 효율 또는 특정 조합의 강약에 대한 피드백으로 확인됩니다. 보내주신 의견은 게임 밸런스 검토 참고 자료로 정리할 수 있습니다. 다만 조정 여부나 적용 시점은 확정해서 안내드리기 어렵습니다. 이 문의는 담당 검토가 필요할 수 있으며, 확인 과정에서 추가 정보 요청이 있을 수 있습니다.","사람 검토 필요: 밸런스 정책 판단에 참고할 피드백입니다. Router reason: 비용, 확률, 효율, 강약 평가가 포함되어 밸런스 검토 대상으로 라우팅합니다."
149,소환 운이 나쁘면 초반 라운드를 넘기기 힘든 구조가 아쉽습니다.,feedback_balance,feedback_balance,medium,true,balance_feedback_ack,"강함/약함, 비용, 확률, 효율에 대한 평가로 판단해 밸런스 피드백 접수로 라우팅합니다.","의견을 보내주셔서 감사합니다. 이 내용은 밸런스, 비용, 확률, 효율 또는 특정 조합의 강약에 대한 피드백으로 확인됩니다. 보내주신 의견은 게임 밸런스 검토 참고 자료로 정리할 수 있습니다. 다만 조정 여부나 적용 시점은 확정해서 안내드리기 어렵습니다. 이 문의는 담당 검토가 필요할 수 있으며, 확인 과정에서 추가 정보 요청이 있을 수 있습니다.","사람 검토 필요: 밸런스 정책 판단에 참고할 피드백입니다. Router reason: 강함/약함, 비용, 확률, 효율에 대한 평가로 판단해 밸런스 피드백 접수로 라우팅합니다."
150,현재 메타에서는 루미엘 축복 조합만 반복해서 쓰게 됩니다.,feedback_balance,feedback_balance,medium,true,balance_feedback_ack,"강함/약함, 비용, 확률, 효율에 대한 평가로 판단해 밸런스 피드백 접수로 라우팅합니다.","의견을 보내주셔서 감사합니다. 이 내용은 밸런스, 비용, 확률, 효율 또는 특정 조합의 강약에 대한 피드백으로 확인됩니다. 보내주신 의견은 게임 밸런스 검토 참고 자료로 정리할 수 있습니다. 다만 조정 여부나 적용 시점은 확정해서 안내드리기 어렵습니다. 이 문의는 담당 검토가 필요할 수 있으며, 확인 과정에서 추가 정보 요청이 있을 수 있습니다.","사람 검토 필요: 밸런스 정책 판단에 참고할 피드백입니다. Router reason: 강함/약함, 비용, 확률, 효율에 대한 평가로 판단해 밸런스 피드백 접수로 라우팅합니다."
